2025-05-11T17:04:50.844112
2025-05-11T17:04:51.848987
2025-05-11T17:04:52.852349
2025-05-11T17:04:53.855975
2025-05-11T17:04:54.859615
2025-05-11T17:04:55.863195
2025-05-11T17:04:56.867028
2025-05-11T17:04:57.870721
2025-05-11T17:04:58.874260
2025-05-11T17:06:50.289272,2017,394,1768,419,466,170,340,394,91
2025-05-11T17:06:51.292977,2033,397,1781,422,469,170,343,397,91
2025-05-11T17:06:52.296948,2049,398,1796,423,470,170,344,398,91
2025-05-11T17:06:53.300846,2061,401,1805,426,473,170,347,401,91
2025-05-11T17:06:54.304554,2067,402,1810,427,474,170,348,402,91
2025-05-11T17:06:55.308252,2078,412,1817,437,487,176,355,412,94
2025-05-11T17:06:56.311946,2080,413,1818,439,488,177,356,413,94
2025-05-11T17:06:57.315626,2088,416,1823,442,491,177,359,416,94
2025-05-11T17:06:58.319293,2094,417,1828,443,492,177,361,417,95
2025-05-11T17:06:59.323159,2107,420,1838,446,495,177,364,420,95
2025-05-11T17:07:00.326908,2126,428,1855,454,506,183,369,428,98
2025-05-11T17:07:01.330468,2141,431,1867,457,509,183,372,431,98
2025-05-11T17:07:02.334143,2153,432,1878,459,510,184,373,432,98
2025-05-11T17:07:03.337731,2163,435,1885,462,513,184,376,435,98
2025-05-11T17:07:04.341277,2166,436,1887,464,514,185,377,436,98
2025-05-11T17:07:05.345040,2176,446,1893,474,527,191,384,446,101
2025-05-11T17:07:06.348769,2182,447,1898,475,528,191,385,447,101
2025-05-11T17:07:07.352374,2194,450,1907,478,531,191,388,450,101
2025-05-11T17:07:08.356020,2208,451,1920,479,532,191,389,451,101
2025-05-11T17:07:09.359721,2227,454,1936,482,535,191,392,454,101
2025-05-11T17:07:10.363298,2235,462,1942,490,546,197,397,462,104
2025-05-11T17:07:11.366946,2244,465,1948,493,549,197,400,465,104
2025-05-11T17:07:12.370680,2251,466,1954,494,550,197,401,466,104
2025-05-11T17:07:13.374253,2257,469,1957,497,553,197,404,469,104
2025-05-11T17:07:14.377888,2265,470,1964,498,554,197,405,470,104
2025-05-11T17:07:15.381524,2279,480,1974,508,567,203,412,480,107
2025-05-11T17:07:16.385334,2281,481,1975,509,568,203,413,481,107
2025-05-11T17:07:17.389352,2299,484,1990,512,571,203,416,484,107
2025-05-11T17:07:18.393272,2315,485,2005,513,572,203,417,485,107
2025-05-11T17:07:19.396853,2331,488,2018,516,575,203,420,488,107
2025-05-11T17:07:20.400456,2351,496,2036,524,586,209,425,496,110
2025-05-11T17:07:21.404143,2362,499,2044,527,589,209,428,499,110
2025-05-11T17:07:22.407944,2370,500,2051,528,590,209,429,500,110
2025-05-11T17:07:23.411542,2380,503,2058,531,593,209,432,503,110
2025-05-11T17:07:24.415190,2387,504,2064,532,594,209,433,504,110
2025-05-11T17:07:25.418804,2401,514,2074,542,607,215,440,514,113
2025-05-11T17:07:26.422437,2416,515,2088,543,608,215,441,515,113
2025-05-11T17:07:27.426066,2435,518,2104,546,611,215,444,518,113
2025-05-11T17:07:28.429655,2450,519,2118,547,612,215,445,519,113
2025-05-11T17:07:29.433305,2473,522,2138,550,615,215,448,522,113
2025-05-11T17:07:30.437175,2491,530,2154,558,626,221,453,530,116
2025-05-11T17:07:31.440951,2509,533,2169,561,629,221,456,533,116
2025-05-11T17:07:32.444751,2518,534,2177,562,630,221,457,534,116
2025-05-11T17:07:33.448360,2525,537,2181,565,633,221,460,537,116
2025-05-11T17:07:34.452159,2537,538,2192,566,634,221,461,538,116
2025-05-11T17:07:35.455843,2549,548,2200,576,647,227,468,548,119
2025-05-11T17:07:36.459426,2559,549,2209,577,648,227,469,549,119
2025-05-11T17:07:37.463047,2568,552,2215,580,651,227,472,552,119
2025-05-11T17:07:38.466860,2582,553,2228,581,652,227,473,553,119
2025-05-11T17:07:39.470631,2599,556,2242,584,655,227,476,556,119
2025-05-11T17:07:40.474344,2624,564,2265,592,666,233,481,564,122
2025-05-11T17:07:41.477331,2641,567,2279,595,669,233,484,567,122
2025-05-11T17:07:42.481059,2653,568,2290,596,670,233,485,568,122
2025-05-11T17:07:43.484683,2663,571,2297,599,673,233,488,571,122
2025-05-11T17:07:44.488344,2672,572,2305,600,674,233,489,572,122
2025-05-11T17:07:45.492030,2686,582,2315,610,687,239,496,582,125
2025-05-11T17:07:46.495625,2698,583,2326,611,688,239,497,583,125
2025-05-11T17:07:47.499236,2710,586,2335,614,691,239,500,586,125
2025-05-11T17:07:48.503008,2731,587,2355,615,692,239,501,587,125
2025-05-11T17:07:49.506748,2751,590,2372,618,695,239,504,590,125
2025-05-11T17:07:50.510363,2768,598,2387,626,706,245,509,598,128
2025-05-11T17:07:51.514092,2778,601,2394,629,709,245,512,601,128
2025-05-11T17:07:52.517743,2790,602,2405,630,710,245,513,602,128
2025-05-11T17:07:53.521562,2797,605,2409,633,713,245,516,605,128
2025-05-11T17:07:54.525220,2809,606,2420,634,714,245,517,606,128
2025-05-11T17:07:55.529239,2822,616,2429,644,727,251,524,616,131
2025-05-11T17:07:56.532925,2836,617,2442,645,728,251,525,617,131
2025-05-11T17:07:57.536640,2856,620,2459,648,731,251,528,620,131
2025-05-11T17:07:58.540360,2875,621,2477,649,732,251,529,621,131
2025-05-11T17:07:59.544014,2893,624,2492,652,735,251,532,624,131
2025-05-11T17:08:00.547645,2917,632,2514,660,746,257,537,632,134
2025-05-11T17:08:01.551684,2925,635,2519,663,749,257,540,635,134
2025-05-11T17:08:02.555372,2935,636,2528,664,750,257,541,636,134
2025-05-11T17:08:03.558618,2946,639,2536,667,753,257,544,639,134
2025-05-11T17:08:04.562281,2956,640,2545,668,754,257,545,640,134
2025-05-11T17:08:05.565949,2978,650,2563,678,767,263,552,650,137
2025-05-11T17:08:06.569641,2999,651,2583,679,768,263,553,651,137
2025-05-11T17:08:07.573286,3014,654,2595,682,771,263,556,654,137
2025-05-11T17:08:08.577082,3043,655,2623,683,772,263,557,655,137
2025-05-11T17:08:09.580747,3069,658,2646,686,775,263,560,658,137
2025-05-11T17:08:10.584409,3085,666,2660,694,786,269,565,666,140
2025-05-11T17:08:11.588358,3106,669,2678,697,789,269,568,669,140
2025-05-11T17:08:12.592160,3126,670,2697,698,790,269,569,670,140
2025-05-11T17:08:13.596074,3141,673,2709,701,793,269,572,673,140
2025-05-11T17:08:14.599641,3154,674,2721,702,794,269,573,674,140
2025-05-11T17:08:15.603244,3178,684,2741,712,807,275,580,684,143
2025-05-11T17:08:16.606950,3203,685,2765,713,808,275,581,685,143
2025-05-11T17:08:17.610575,3234,688,2793,716,811,275,584,688,143
2025-05-11T17:08:18.614381,3259,689,2817,717,812,275,585,689,143
2025-05-11T17:08:19.618055,3288,692,2843,720,815,275,588,692,143
2025-05-11T17:08:20.621251,3319,700,2872,728,826,281,593,700,146
2025-05-11T17:08:21.624895,3337,703,2887,731,829,281,596,703,146
2025-05-11T17:08:22.628573,3349,704,2898,732,830,281,597,704,146
2025-05-11T17:08:23.632309,3373,707,2919,735,833,281,600,707,146
2025-05-11T17:08:24.636075,3383,708,2928,736,834,281,601,708,146
2025-05-11T17:08:25.639796,3410,718,2951,746,847,287,608,718,149
2025-05-11T17:08:26.643359,3424,719,2964,747,848,287,609,719,149
2025-05-11T17:08:27.647121,3448,722,2985,750,851,287,612,722,149
2025-05-11T17:08:28.650694,3472,723,3008,751,852,287,613,723,149
2025-05-11T17:08:29.654396,3498,726,3031,754,855,287,616,726,149
2025-05-11T17:08:30.658895,3530,734,3061,762,866,293,621,734,152
2025-05-11T17:08:31.662580,3557,737,3085,765,869,293,624,737,152
2025-05-11T17:08:32.666408,3582,738,3109,766,870,293,625,738,152
2025-05-11T17:08:33.670248,3600,741,3124,769,873,293,628,741,152
2025-05-11T17:08:34.674026,3618,742,3141,770,874,293,629,742,152
2025-05-11T17:08:35.677263,3640,752,3159,780,887,299,636,752,155
2025-05-11T17:08:36.680915,3647,753,3165,781,888,299,637,753,155
2025-05-11T17:08:37.684515,3666,756,3181,784,891,299,640,756,155
2025-05-11T17:08:38.688107,3682,757,3196,785,892,299,641,757,155
2025-05-11T17:08:39.691782,3704,767,3214,795,905,305,648,767,158
2025-05-11T17:08:40.695303,3728,768,3237,796,906,305,649,768,158
2025-05-11T17:08:41.698947,3756,771,3262,799,909,305,652,771,158
2025-05-11T17:08:42.702523,3783,772,3288,800,910,305,653,772,158
2025-05-11T17:08:43.706098,3805,775,3307,803,913,305,656,775,158
2025-05-11T17:08:44.709646,3832,783,3332,811,924,311,661,783,161
2025-05-11T17:08:45.713276,3850,786,3347,814,927,311,664,786,161
2025-05-11T17:08:46.717038,3862,787,3358,815,928,311,665,787,161
2025-05-11T17:08:47.720635,3880,790,3373,818,931,311,669,790,162
2025-05-11T17:08:48.724277,3894,791,3386,819,932,311,670,791,162
2025-05-11T17:08:49.728037,3913,801,3401,829,945,317,677,801,165
2025-05-11T17:08:50.731620,3928,802,3415,830,946,317,678,802,165
2025-05-11T17:08:51.735251,3945,805,3429,833,949,317,681,805,165
2025-05-11T17:08:52.738813,3967,806,3450,834,950,317,682,806,165
2025-05-11T17:08:53.742368,3988,809,3468,837,953,317,685,809,165
2025-05-11T17:08:54.746115,4010,817,3488,845,964,323,690,817,168
2025-05-11T17:08:55.749676,4035,820,3510,849,967,324,694,820,169
2025-05-11T17:08:56.753254,4053,821,3527,850,968,324,695,821,169
2025-05-11T17:08:57.756992,4066,824,3537,853,971,324,698,824,169
2025-05-11T17:08:58.760581,4080,825,3550,854,972,324,699,825,169
2025-05-11T17:08:59.764206,4102,835,3568,864,985,330,706,835,172
2025-05-11T17:09:00.767746,4112,836,3577,865,986,330,707,836,172
2025-05-11T17:09:01.771526,4137,839,3599,868,989,330,710,839,172
2025-05-11T17:09:02.775168,4160,840,3621,869,990,330,711,840,172
2025-05-11T17:09:03.778787,4181,843,3639,872,993,330,714,843,172
2025-05-11T17:09:04.782437,4209,851,3665,880,1004,336,719,851,175
2025-05-11T17:09:05.786122,4231,854,3684,883,1007,336,722,854,175
2025-05-11T17:09:06.789721,4243,855,3695,884,1008,336,723,855,175
2025-05-11T17:09:07.793400,4254,858,3703,887,1011,336,726,858,175
2025-05-11T17:09:08.797146,4263,859,3711,888,1012,336,727,859,175
2025-05-11T17:09:09.800930,4283,869,3727,898,1025,342,734,869,178
2025-05-11T17:09:10.804464,4299,870,3742,899,1026,342,735,870,178
2025-05-11T17:09:11.807697,4318,873,3758,902,1029,342,738,873,178
2025-05-11T17:09:12.811341,4340,874,3779,903,1030,342,739,874,178
2025-05-11T17:09:13.815099,4367,877,3803,906,1033,342,742,877,178
2025-05-11T17:09:14.818672,4389,885,3823,914,1044,348,747,885,181
2025-05-11T17:09:15.823558,4409,888,3840,917,1047,348,750,888,181
2025-05-11T17:09:16.827339,4430,889,3860,918,1048,348,751,889,181
2025-05-11T17:09:17.831059,4443,892,3870,921,1051,348,754,892,181
2025-05-11T17:09:18.834680,4457,893,3883,922,1052,348,755,893,181
2025-05-11T17:09:19.838307,4470,903,3892,934,1065,356,762,903,184
2025-05-11T17:09:20.842008,4481,904,3902,935,1066,356,763,904,184
2025-05-11T17:09:21.846057,4495,907,3913,938,1069,356,766,907,184
2025-05-11T17:09:22.849882,4503,908,3920,939,1070,356,767,908,184
2025-05-11T17:09:23.853566,4518,911,3932,942,1073,356,770,911,184
2025-05-11T17:09:24.857669,4539,919,3951,950,1084,362,775,919,187
2025-05-11T17:09:25.861439,4557,922,3966,953,1087,362,778,922,187
2025-05-11T17:09:26.865335,4562,923,3970,954,1088,362,779,923,187
2025-05-11T17:09:27.869298,4570,926,3975,957,1091,362,782,926,187
2025-05-11T17:09:28.873100,4577,927,3981,958,1092,362,783,927,187
2025-05-11T17:09:29.876984,4589,937,3989,968,1105,368,790,937,190
2025-05-11T17:09:30.880542,4598,938,3997,969,1106,368,791,938,190
2025-05-11T17:09:31.884381,4604,941,4000,972,1109,368,794,941,190
2025-05-11T17:09:32.888568,4622,942,4017,973,1110,368,795,942,190
2025-05-11T17:09:33.892335,4643,945,4035,976,1113,368,798,945,190
2025-05-11T17:09:34.896315,4662,953,4052,984,1124,374,803,953,193
2025-05-11T17:09:35.900206,4680,956,4067,987,1127,374,806,956,193
2025-05-11T17:09:36.903897,4688,957,4074,988,1128,374,807,957,193
2025-05-11T17:09:37.907844,4697,960,4080,991,1131,374,810,960,193
2025-05-11T17:09:38.911824,4707,961,4089,992,1132,374,811,961,193
2025-05-11T17:09:39.915422,4719,971,4097,1002,1145,380,818,971,196
2025-05-11T17:09:40.919070,4727,972,4104,1003,1146,380,819,972,196
2025-05-11T17:09:41.922879,4737,975,4111,1006,1149,380,822,975,196
2025-05-11T17:09:42.926773,4750,976,4123,1007,1150,380,823,976,196
2025-05-11T17:09:43.930569,4770,979,4140,1010,1153,380,826,979,196
2025-05-11T17:09:44.934430,4789,987,4157,1018,1164,386,831,987,199
2025-05-11T17:09:45.938184,4813,990,4178,1021,1167,386,834,990,199
2025-05-11T17:09:46.941773,4822,991,4186,1022,1168,386,835,991,199
2025-05-11T17:09:47.945469,4837,994,4198,1025,1171,386,838,994,199
2025-05-11T17:09:48.949117,4845,995,4205,1026,1172,386,839,995,199
2025-05-11T17:09:49.952863,4858,1005,4214,1036,1185,392,846,1005,202
2025-05-11T17:09:50.956555,4867,1006,4222,1037,1186,392,847,1006,202
2025-05-11T17:09:51.960287,4882,1009,4234,1040,1189,392,850,1009,202
2025-05-11T17:09:52.964314,4897,1010,4248,1041,1190,392,851,1010,202
2025-05-11T17:09:53.968015,4919,1013,4267,1044,1193,392,854,1013,202
2025-05-11T17:09:54.971564,4943,1021,4289,1052,1204,398,859,1021,205
2025-05-11T17:09:55.975173,4960,1024,4303,1055,1207,398,862,1024,205
2025-05-11T17:09:56.978923,4980,1025,4322,1056,1208,398,863,1025,205
2025-05-11T17:09:57.982480,4989,1028,4328,1059,1211,398,866,1028,205
2025-05-11T17:09:58.986182,4998,1029,4336,1060,1212,398,867,1029,205
2025-05-11T17:09:59.989789,5013,1039,4347,1070,1225,404,874,1039,208
2025-05-11T17:10:00.993360,5024,1040,4357,1071,1226,404,875,1040,208
2025-05-11T17:10:01.997126,5031,1043,4361,1074,1229,404,878,1043,208
2025-05-11T17:10:03.000780,5046,1044,4375,1075,1230,404,879,1044,208
2025-05-11T17:10:04.004394,5063,1047,4389,1078,1233,404,882,1047,208
2025-05-11T17:10:05.008056,5085,1055,4409,1086,1244,410,887,1055,211
2025-05-11T17:10:06.011705,5105,1058,4426,1089,1247,410,890,1058,211
2025-05-11T17:10:07.015362,5121,1059,4441,1090,1248,410,891,1059,211
2025-05-11T17:10:08.019013,5135,1062,4452,1093,1251,410,894,1062,211
2025-05-11T17:10:09.022665,5146,1063,4462,1094,1252,410,895,1063,211
2025-05-11T17:10:10.026271,5157,1073,4469,1104,1265,416,902,1073,214
2025-05-11T17:10:11.029900,5169,1074,4480,1105,1266,416,903,1074,214
2025-05-11T17:10:12.033526,5180,1077,4488,1108,1269,416,906,1077,214
2025-05-11T17:10:13.037266,5187,1078,4494,1109,1270,416,907,1078,214
2025-05-11T17:10:14.041372,5205,1081,4509,1112,1273,416,910,1081,214
2025-05-11T17:10:15.045134,5230,1089,4532,1120,1284,422,915,1089,217
2025-05-11T17:10:16.048901,5245,1092,4544,1123,1287,422,918,1092,217
2025-05-11T17:10:17.052480,5267,1093,4565,1124,1288,422,919,1093,217
2025-05-11T17:10:18.056096,5286,1096,4581,1127,1291,422,922,1096,217
2025-05-11T17:10:19.059683,5296,1097,4590,1128,1292,422,923,1097,217
2025-05-11T17:10:20.063303,5310,1107,4600,1138,1305,428,930,1107,220
2025-05-11T17:10:21.067010,5322,1108,4611,1139,1306,428,931,1108,220
2025-05-11T17:10:22.070713,5328,1111,4614,1142,1309,428,934,1111,220
2025-05-11T17:10:23.074480,5342,1112,4627,1143,1310,428,935,1112,220
2025-05-11T17:10:24.078147,5349,1115,4631,1146,1313,428,938,1115,220
2025-05-11T17:10:25.081829,5364,1123,4644,1154,1324,434,943,1123,223
2025-05-11T17:10:26.085379,5381,1126,4658,1157,1327,434,946,1126,223
2025-05-11T17:10:27.089139,5402,1127,4678,1158,1328,434,947,1127,223
2025-05-11T17:10:28.092836,5417,1130,4690,1161,1331,434,950,1130,223
2025-05-11T17:10:29.096537,5440,1131,4712,1162,1332,434,951,1131,223
2025-05-11T17:10:30.099648,5460,1141,4728,1172,1345,440,958,1141,226
2025-05-11T17:10:31.103377,5471,1142,4738,1173,1346,440,959,1142,226
2025-05-11T17:10:32.107139,5481,1145,4745,1176,1349,440,962,1145,226
2025-05-11T17:10:33.110888,5489,1146,4752,1177,1350,440,963,1146,226
2025-05-11T17:10:34.113684,5500,1149,4760,1180,1353,440,966,1149,226
2025-05-11T17:10:35.117374,5513,1157,4771,1188,1364,446,971,1157,229
2025-05-11T17:10:36.121094,5533,1160,4788,1191,1367,446,974,1160,229
2025-05-11T17:10:37.124819,5548,1161,4802,1192,1368,446,975,1161,229
2025-05-11T17:10:38.128509,5572,1164,4823,1195,1371,446,978,1164,229
2025-05-11T17:10:39.132203,5584,1165,4834,1196,1372,446,979,1165,229
2025-05-11T17:10:40.135928,5610,1175,4856,1206,1385,452,986,1175,232
2025-05-11T17:10:41.139532,5620,1176,4865,1207,1386,452,987,1176,232
2025-05-11T17:10:42.143350,5627,1179,4869,1210,1389,452,990,1179,232
2025-05-11T17:10:43.147207,5639,1180,4880,1211,1390,452,991,1180,232
2025-05-11T17:10:44.151040,5646,1183,4884,1214,1393,452,994,1183,232
2025-05-11T17:10:45.154657,5657,1191,4893,1222,1404,458,999,1191,235
2025-05-11T17:10:46.158312,5670,1194,4903,1225,1407,458,1002,1194,235
2025-05-11T17:10:47.162034,5682,1195,4914,1226,1408,458,1003,1195,235
2025-05-11T17:10:48.165640,5700,1198,4929,1229,1411,458,1006,1198,235
2025-05-11T17:10:49.169299,5719,1199,4947,1230,1412,458,1007,1199,235
2025-05-11T17:10:50.173155,5737,1209,4961,1240,1425,464,1014,1209,238
2025-05-11T17:10:51.176792,5749,1213,4972,1241,1428,464,1015,1212,238
2025-05-11T17:10:52.180512,5761,1214,4980,1245,1430,464,1019,1214,238
2025-05-11T17:10:53.184276,5765,1217,4981,1248,1433,464,1022,1217,238
2025-05-11T17:10:54.188091,5773,1218,4988,1249,1434,464,1023,1218,238
2025-05-11T17:10:55.191831,5787,1228,4998,1259,1447,470,1030,1228,241
2025-05-11T17:10:56.195464,5790,1229,5000,1260,1448,470,1031,1229,241
2025-05-11T17:10:57.199171,5804,1232,5011,1263,1451,470,1034,1232,241
2025-05-11T17:10:58.202823,5819,1233,5025,1264,1452,470,1035,1233,241
2025-05-11T17:10:59.206553,5833,1236,5036,1267,1455,470,1038,1236,241
2025-05-11T17:11:00.210780,5851,1244,5052,1275,1466,476,1043,1244,244
2025-05-11T17:11:01.214431,5858,1247,5056,1278,1469,476,1046,1247,244
2025-05-11T17:11:02.218188,5860,1248,5057,1279,1470,476,1047,1248,244
2025-05-11T17:11:03.221950,5868,1251,5062,1282,1473,476,1050,1251,244
2025-05-11T17:11:04.225652,5872,1252,5065,1283,1474,476,1051,1252,244
2025-05-11T17:11:05.229300,5881,1262,5070,1293,1487,482,1058,1262,247
2025-05-11T17:11:06.232979,5890,1263,5078,1294,1488,482,1059,1263,247
2025-05-11T17:11:07.236627,5905,1266,5090,1297,1491,482,1062,1266,247
2025-05-11T17:11:08.240283,5917,1267,5101,1298,1492,482,1063,1267,247
2025-05-11T17:11:09.244051,5934,1270,5115,1301,1495,482,1066,1270,247
2025-05-11T17:11:10.247844,5956,1278,5135,1309,1506,488,1071,1278,250
2025-05-11T17:11:11.251627,5979,1281,5155,1312,1509,488,1074,1281,250
2025-05-11T17:11:12.255410,5987,1282,5162,1313,1510,488,1075,1282,250
